,Date,Rtn
0,2009-01-01,-8.023567787107
1,2009-02-01,-7.355787533720001
2,2009-03-01,9.70553892356
3,2009-04-01,24.21611301714
4,2009-05-01,5.934298885690001
5,2009-06-01,0.1285560764200002
6,2009-07-01,9.455895972797999
7,2009-08-01,4.620826156616
8,2009-09-01,5.609645458620002
9,2009-10-01,-4.301339814490001
10,2009-11-01,6.4680646394490005
11,2009-12-01,4.6387408175800005
12,2010-01-01,-1.7876800732430003
13,2010-02-01,5.240226176168
14,2010-03-01,6.83427663564
15,2010-04-01,5.366417004180001
16,2010-05-01,-8.3904721758
17,2010-06-01,-7.1978080769999995
18,2010-07-01,7.1141976487520004
19,2010-08-01,-3.2262391933
20,2010-09-01,11.3832106733
21,2010-10-01,4.57033611705
22,2010-11-01,1.973204256702
23,2010-12-01,5.77750402032
24,2011-01-01,1.13574504979
25,2011-02-01,7.18077737707
26,2011-03-01,-0.0066878333104999355
27,2011-04-01,2.922101122286
28,2011-05-01,-1.3193773912509998
29,2011-06-01,-3.03339301115
30,2011-07-01,-4.455811165879999
31,2011-08-01,-7.700185875359999
32,2011-09-01,-11.150591830387
33,2011-10-01,11.6868464801
34,2011-11-01,-0.8689696566900003
35,2011-12-01,1.44266379143
36,2012-01-01,6.21465869474
37,2012-02-01,4.246318010655
38,2012-03-01,6.092394595039999
39,2012-04-01,-0.78068714849
40,2012-05-01,-3.6193952821099997
41,2012-06-01,3.56625757677
42,2012-07-01,1.2421336815500001
43,2012-08-01,2.8798261403899987
44,2012-09-01,1.0485889134400004
45,2012-10-01,-0.3322052751799999
46,2012-11-01,2.9504215397010003
47,2012-12-01,0.011375605749999823
48,2013-01-01,5.853720080952
49,2013-02-01,2.562161761504
50,2013-03-01,4.87816479229
51,2013-04-01,0.01903783478400009
52,2013-05-01,6.438939202968
53,2013-06-01,-1.065919334236
54,2013-07-01,7.405630538535999
55,2013-08-01,-2.3043050919900003
56,2013-09-01,4.188936787289999
57,2013-10-01,4.561540558791
58,2013-11-01,4.836500464340001
59,2013-12-01,3.4718339473419997
60,2014-01-01,-0.19105664001999986
61,2014-02-01,5.7253772861600005
62,2014-03-01,0.8457130768919998
63,2014-04-01,-0.9808883291099998
64,2014-05-01,3.5056028103699997
65,2014-06-01,4.516357228452799
66,2014-07-01,-3.1104876691499994
67,2014-08-01,4.09843923688
68,2014-09-01,-2.86121371468
69,2014-10-01,2.50861775838
70,2014-11-01,3.783563604167
71,2014-12-01,0.42661053729
72,2015-01-01,-3.651841112099999
73,2015-02-01,7.2671966647
74,2015-03-01,-1.7594503539300004
75,2015-04-01,-2.13990928798
76,2015-05-01,1.36907798023
77,2015-06-01,-0.22669456022799972
78,2015-07-01,4.2370598812
79,2015-08-01,-5.32120226605
80,2015-09-01,-3.3461475475560003
81,2015-10-01,7.35398733336
82,2015-11-01,1.88484789054
83,2015-12-01,-3.457260763980999
84,2016-01-01,-6.897506847460001
85,2016-02-01,0.699194179704
86,2016-03-01,9.011620993
87,2016-04-01,2.1472755556500003
88,2016-05-01,0.2103891194999999
89,2016-06-01,1.6704359586899995
90,2016-07-01,6.15644066309
91,2016-08-01,0.14899642129600005
92,2016-09-01,0.35205243531000024
93,2016-10-01,-4.838915708499
94,2016-11-01,6.705713361800001
95,2016-12-01,0.635675837754
96,2017-01-01,2.4961690791
97,2017-02-01,3.303958405602
98,2017-03-01,1.165812566
99,2017-04-01,1.4118849576699997
100,2017-05-01,-1.7625579076742997
101,2017-06-01,0.9283451128599999
102,2017-07-01,1.263346294794
103,2017-08-01,0.2154577542479999
104,2017-09-01,2.80457351197
105,2017-10-01,3.4706373389499996
106,2017-11-01,2.77344023597
107,2017-12-01,-0.33074827104999993
108,2018-01-01,5.4942539567579995
109,2018-02-01,-3.6581493110373002
110,2018-03-01,-0.05636463540000014
111,2018-04-01,2.55361593105
112,2018-05-01,2.9915618512199997
113,2018-06-01,-0.0012397427519998672
114,2018-07-01,3.04233372241
115,2018-08-01,0.20876062527999978
116,2018-09-01,-0.3075114669000001
117,2018-10-01,-9.992438158873
118,2018-11-01,4.59996336813
119,2018-12-01,-11.064266850779997
120,2019-01-01,10.46297656202
121,2019-02-01,4.39327557109
122,2019-03-01,1.9342534779299998
123,2019-04-01,5.227650010022001
124,2019-05-01,-11.4299451181882
125,2019-06-01,7.4114573607
126,2019-07-01,1.0700021238880002
127,2019-08-01,-3.7859142909319994
128,2019-09-01,2.2708127801
